plan_id,dataset_category,svg_path,scaled_image_path,gfa_svg_units_squared,gfa_m2,included_space_count,excluded_space_count,undefined_space_count,median_door_width_svg_units,scale_m_per_svg_unit,included_space_types
665,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\665\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\665\F1_scaled.png,580059.5808,169.1750809,12,2,1,52.7,0.017077799,"Bath, Bedroom, Closet, Dining, Entry, Kitchen, LivingRoom, Room, Undefined, UserDefined"
3827,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\3827\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\3827\F1_scaled.png,1408866.857,169.2633247,16,4,2,82.11,0.010960906,"Bedroom, Closet, Dining, Entry, Kitchen, LivingRoom, Office, Storage, Undefined, UserDefined, Utility"
559,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\559\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\559\F1_scaled.png,1209054.091,169.2848557,19,4,4,76.06,0.011832764,"Bath, DraughtLobby, Entry, Kitchen, Room, Storage, Undefined, UserDefined"
12869,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12869\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12869\F1_scaled.png,966750.3553,169.333533,12,3,2,68.00301916,0.013234707,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Undefined, Utility"
1696,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1696\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1696\F1_scaled.png,1541135.549,169.3339694,15,2,1,85.86,0.01048218,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, TechnicalRoom, Undefined, Utility"
4596,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\4596\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\4596\F1_scaled.png,883561.2464,169.392807,11,4,3,65,0.013846154,"Bath, Bedroom, LivingRoom, Undefined, UserDefined"
10212,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10212\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10212\F1_scaled.png,1247842.005,169.4182103,17,4,2,77.24,0.011651994,"Bath, Bedroom, DraughtLobby, DressingRoom, Entry, Kitchen, LivingRoom, Storage, Undefined, UserDefined, Utility"
78,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\78\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\78\F1_scaled.png,1413994.133,169.4456812,16,3,1,82.215,0.010946907,"Bath, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Storage, Undefined, UserDefined, Utility"
14254,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14254\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14254\F1_scaled.png,1277284.504,169.55234,11,2,3,78.115,0.011521475,"Bath, Bedroom, Closet, Kitchen, LivingRoom, Undefined"
8815,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8815\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8815\F1_scaled.png,1269351.642,169.6483868,19,2,4,77.85,0.011560694,"Bath, Closet, Dining, DraughtLobby, DressingRoom, Hall, Kitchen, LivingRoom, Room, Storage, Undefined"
375,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\375\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\375\F1_scaled.png,1094589.536,169.7540723,15,2,2,72.27,0.0124533,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Storage, Undefined, UserDefined"
3038,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3038\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3038\F1_scaled.png,1427467.757,169.7569783,17,3,4,82.53,0.010905125,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined, Utility"
10409,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10409\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10409\F1_scaled.png,1408014.499,169.9880116,16,3,1,81.91,0.010987669,"Bath, Bedroom, Closet, DraughtLobby, Elevated, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
10365,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10365\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10365\F1_scaled.png,1115005.478,169.9910746,13,1,13,72.89,0.012347373,Undefined
13160,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13160\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13160\F1_scaled.png,1324502.362,170.2606951,11,1,1,79.38010645,0.011337853,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Office, Undefined, UserDefined"
13802,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13802\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13802\F1_scaled.png,1405018.458,170.2909333,14,1,5,81.75,0.011009174,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined, Utility"
174,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\174\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\174\F1_scaled.png,1280465.032,170.3014008,18,2,2,78.04,0.011532547,"Bath, Bedroom, Closet, Den, DraughtLobby, Elevated, Entry, Kitchen, LivingRoom, Undefined"
5057,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5057\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5057\F1_scaled.png,1300302.051,170.5710087,16,3,3,78.58,0.011453296,"Bath, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Room, TechnicalRoom, Undefined, Utility"
10630,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10630\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10630\F1_scaled.png,1454049.214,170.7183762,15,1,2,83.06,0.010835541,"Bath, Bedroom, Den, Dining, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined"
3967,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3967\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3967\F1_scaled.png,1812001.848,170.8722763,20,7,2,92.68,0.009710833,"Bath, Bedroom, Closet, Dining, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined, Utility"
10492,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10492\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10492\F1_scaled.png,1406169.351,171.078547,17,3,1,81.595,0.011030088,"Bath, Bedroom, Closet, DraughtLobby, Entry, LivingRoom, TechnicalRoom, Undefined, UserDefined, Utility"
7554,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7554\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7554\F1_scaled.png,1324249.799,171.3060113,15,3,1,79.13,0.011373689,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined, UserDefined, Utility"
11263,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\11263\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\11263\F1_scaled.png,643366.8945,171.3376063,12,2,3,55.15,0.01631913,"Bath, Bedroom, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined"
14611,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14611\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14611\F1_scaled.png,1455001.461,171.407516,17,4,8,82.92,0.010853835,"Bath, Kitchen, LivingRoom, Room, Undefined, Utility"
12875,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12875\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12875\F1_scaled.png,1385382.538,171.4155931,14,3,2,80.91,0.011123471,"Bath, Bedroom, Closet, Kitchen, LivingRoom, Storage, Undefined, Utility"
3791,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3791\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3791\F1_scaled.png,1485450.714,171.6662129,17,2,2,83.72,0.010750119,"Bath, Bedroom, Closet, DraughtLobby, DressingRoom, Entry, Kitchen, LivingRoom, Undefined, Utility"
5607,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\5607\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\5607\F1_scaled.png,1007168.433,171.8496613,18,1,5,68.9,0.013062409,"Bath, Bedroom, Closet, Dining, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined"
10458,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\10458\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\10458\F1_scaled.png,1581622.559,171.9950531,14,1,0,86.305,0.010428133,"Bath, Bedroom, Dining, Entry, Kitchen, LivingRoom, Sauna, TechnicalRoom, Utility"
10219,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10219\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10219\F1_scaled.png,1394119.836,172.0710707,13,3,1,81.01,0.01110974,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Undefined"
3910,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3910\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3910\F1_scaled.png,1277967.169,172.1238738,18,3,3,77.55,0.011605416,"Bath, Bedroom, Dining, DraughtLobby, Entry, Hall, Kitchen, LivingRoom, Undefined, UserDefined"
10039,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10039\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10039\F1_scaled.png,1448117.409,172.317052,16,3,1,82.505,0.01090843,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, UserDefined, Utility"
8612,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\8612\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\8612\F1_scaled.png,1223715.892,172.3786627,14,3,4,75.83,0.011868654,"Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Storage, Undefined"
4619,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4619\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4619\F1_scaled.png,1299468.815,172.6076481,14,3,1,78.09,0.011525163,"Bath, Bedroom, Den, DraughtLobby, Entry, LivingRoom, Storage, Undefined, UserDefined"
11297,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11297\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11297\F1_scaled.png,791769.5479,172.6379989,11,1,8,60.95,0.014766202,"Kitchen, Room, Undefined"
6549,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6549\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6549\F1_scaled.png,1388469.742,172.7784842,14,3,2,80.68,0.011155181,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined, Utility"
7799,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7799\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7799\F1_scaled.png,1041664.943,172.7854922,15,2,1,69.88,0.012879222,"Bath, Bedroom, Closet, DraughtLobby, DressingRoom, Entry, Kitchen, LivingRoom, Room, TechnicalRoom, Undefined"
10413,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\10413\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\10413\F1_scaled.png,542973.3235,172.8675019,10,1,3,50.44,0.017842982,"Bedroom, Closet, DraughtLobby, Kitchen, LivingRoom, Sauna, Undefined"
6062,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6062\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6062\F1_scaled.png,1734870.094,172.9101619,14,3,1,90.15,0.009983361,"Bath, Bedroom, Closet, DraughtLobby, Entry, LivingRoom, Sauna, Undefined, UserDefined, Utility"
10008,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10008\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10008\F1_scaled.png,1497843.624,172.9744118,18,5,5,83.75,0.010746269,"Bath, Bedroom, Closet, DraughtLobby, Kitchen, LivingRoom, Room, Storage, Undefined, UserDefined, Utility"
11,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11\F1_scaled.png,1748142.452,173.002611,12,2,5,90.47,0.009948049,"Bath, Dining, Elevated, Kitchen, LivingRoom, Room, Undefined, UserDefined"
11654,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11654\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11654\F1_scaled.png,1213316.758,173.0523237,15,3,1,75.36,0.011942675,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, RecreationRoom, Room, Storage, Undefined, UserDefined"
13048,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13048\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13048\F1_scaled.png,1345918.19,173.0576974,15,3,1,79.37,0.011339297,"Bath, Bedroom, Closet, Den, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Storage, Undefined, UserDefined"
12127,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12127\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12127\F1_scaled.png,1338571.246,173.2462096,19,8,2,79.11,0.011376564,"Bath, Bedroom, Closet, Den, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined, UserDefined, Utility"
1286,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1286\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1286\F1_scaled.png,1351204.319,173.3004209,17,3,4,79.47,0.011325028,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Storage, Undefined"
3127,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3127\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3127\F1_scaled.png,1483566.436,173.3481476,16,3,2,83.26,0.010809512,"Bath, Bedroom, Closet, Dining, Entry, Kitchen, LivingRoom, TechnicalRoom, Undefined, UserDefined, Utility"
473,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\473\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\473\F1_scaled.png,1445379.791,173.3965384,13,2,1,82.17,0.010952903,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Sauna, Storage, Undefined"
521,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\521\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\521\F1_scaled.png,1187997.541,173.4687403,15,0,1,74.48,0.012083781,"Bath, Bedroom, Closet, Den, DraughtLobby, DressingRoom, Entry, Kitchen, LivingRoom, RecreationRoom, Storage, Undefined"
631,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\631\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\631\F1_scaled.png,1104710.899,173.5498668,16,1,2,71.805,0.012533946,"Bath, Bedroom, Closet, DraughtLobby, DressingRoom, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined, UserDefined"
3150,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3150\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3150\F1_scaled.png,1394781.393,173.5638939,14,3,1,80.68,0.011155181,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
537,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\537\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\537\F1_scaled.png,1532604.819,173.7169084,19,2,3,84.535,0.010646478,"Bath, Bedroom, Closet, Den, DraughtLobby, Kitchen, LivingRoom, TechnicalRoom, Undefined, UserDefined"
1966,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1966\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1966\F1_scaled.png,1328748.673,173.7272871,16,6,1,78.71,0.011434379,"Bath, Bedroom, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
13316,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13316\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13316\F1_scaled.png,1388968.817,173.7438785,16,7,1,80.47,0.011184292,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Office, Storage, Undefined, Utility"
6263,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\6263\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\6263\F1_scaled.png,1247731.509,173.7851085,15,4,3,76.26,0.011801731,"Bedroom, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined, Utility"
6316,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6316\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6316\F1_scaled.png,1396783.582,173.8130423,19,3,2,80.68,0.011155181,"Bath, Bedroom, Closet, Den, DraughtLobby, Entry, Kitchen, LivingRoom, RecreationRoom, TechnicalRoom, Undefined, UserDefined, Utility"
1052,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1052\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1052\F1_scaled.png,1752139.932,173.8206469,16,1,1,90.36,0.009960159,"Bath, Closet, DressingRoom, Entry, LivingRoom, Office, Room, Undefined, UserDefined, Utility"
11041,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11041\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11041\F1_scaled.png,1212204.263,173.8612733,15,3,2,75.15,0.011976048,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined, UserDefined"
9001,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9001\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9001\F1_scaled.png,1242111.093,173.867587,17,2,4,76.07,0.011831208,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, UserDefined, Utility"
6628,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\6628\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\6628\F1_scaled.png,942702.6564,173.8704622,14,2,9,66.27,0.013580806,"Bedroom, Kitchen, LivingRoom, Storage, Undefined, Utility"
11453,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11453\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11453\F1_scaled.png,1256496.995,174.0005875,14,4,2,76.48,0.011767782,"Bath, Bedroom, Entry, Kitchen, Storage, Undefined, Utility"
14670,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14670\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14670\F1_scaled.png,1793817.506,174.2715891,15,6,5,91.31,0.009856533,"Bath, Bedroom, Den, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
11197,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\11197\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\11197\F1_scaled.png,1016527.617,174.3056695,16,3,6,68.73,0.013094718,"Bedroom, Dining, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
14064,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14064\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14064\F1_scaled.png,1344665.402,174.3874735,16,6,1,79.03,0.01138808,"Bath, Bedroom, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
11140,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11140\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11140\F1_scaled.png,1468561.146,174.4747093,15,2,2,82.57,0.010899843,"Bath, Bedroom, Dining, Entry, Kitchen, LivingRoom, TechnicalRoom, Undefined, UserDefined, Utility"
3913,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3913\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3913\F1_scaled.png,1647824.88,174.4926462,18,3,5,87.46,0.010290418,"Bath, Bedroom, Closet, DraughtLobby, DressingRoom, Entry, Kitchen, Storage, Undefined, UserDefined"
824,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\824\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\824\F1_scaled.png,1302367.955,174.5988526,16,6,1,77.73,0.011578541,"Basement, Bath, Bedroom, Den, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined, Utility"
20018,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\20018\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\20018\F1_scaled.png,1547963.208,174.6098478,16,1,2,84.74,0.010620722,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Room, TechnicalRoom, Undefined, Utility"
10498,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10498\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10498\F1_scaled.png,1368390.724,174.6246328,12,4,2,79.67,0.011296598,"Bath, Bedroom, Closet, Entry, Room, Storage, Undefined, Utility"
9650,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9650\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9650\F1_scaled.png,1330980.76,174.7287691,16,3,1,78.55,0.01145767,"Bath, Bedroom, Closet, Den, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
7029,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7029\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7029\F1_scaled.png,1181031.106,174.7904502,19,5,3,73.98,0.01216545,"Basement, Bath, Bedroom, Closet, Den, DraughtLobby, DressingRoom, Entry, Kitchen, LivingRoom, Office, Storage, Undefined"
11897,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\11897\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\11897\F1_scaled.png,1449072.701,174.9022137,15,2,3,81.92,0.010986328,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Storage, TechnicalRoom, Undefined, UserDefined"
10783,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10783\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10783\F1_scaled.png,1025237.999,175.0344105,12,2,1,68.88,0.013066202,"Bath, Bedroom, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined, UserDefined"
3252,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3252\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3252\F1_scaled.png,1342245.433,175.1801932,14,2,1,78.78,0.011424219,"Bath, Bedroom, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined, UserDefined"
11853,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11853\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11853\F1_scaled.png,1329431.687,175.1938754,17,5,1,78.4,0.011479592,"Bath, Bedroom, DraughtLobby, DressingRoom, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
10490,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10490\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10490\F1_scaled.png,1360509.206,175.1985889,14,3,1,79.31,0.011347875,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Office, Storage, TechnicalRoom, Undefined, Utility"
677,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\677\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\677\F1_scaled.png,989993.3907,175.4785036,13,3,9,67.6,0.013313609,"Bath, Closet, Storage, Undefined"
5580,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5580\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5580\F1_scaled.png,1876216.223,175.5234517,14,3,1,93.05,0.009672219,"Bath, Bedroom, DraughtLobby, Entry, LivingRoom, Sauna, Undefined, UserDefined, Utility"
9925,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9925\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9925\F1_scaled.png,1373305.116,175.5601412,16,3,1,79.6,0.011306533,"Bath, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Storage, Undefined, UserDefined, Utility"
14068,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14068\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14068\F1_scaled.png,1384651.264,175.5959419,16,3,2,79.92,0.011261261,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
1910,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1910\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1910\F1_scaled.png,1291533.916,175.7140125,14,5,1,77.16,0.011664075,"Bath, Bedroom, DraughtLobby, DressingRoom, Entry, Kitchen, LivingRoom, Undefined, Utility"
8584,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8584\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8584\F1_scaled.png,1190256.157,175.7279191,18,3,6,74.07,0.012150668,"Bath, Bedroom, DressingRoom, Hall, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined"
10649,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10649\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10649\F1_scaled.png,1308855.171,175.8302899,13,2,0,77.65,0.01159047,"Bath, Bedroom, Closet, Dining, Entry, Kitchen, LivingRoom, Office, Utility"
14369,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14369\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14369\F1_scaled.png,1307079.049,175.9540588,15,2,2,77.57,0.011602424,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined, UserDefined"
